episode_id,show,episode_title,season,episode,auditory,auditory_rate,rating_myshows,rating_count,episode_length,date,number_of_comments
41470,Закон и порядок, Family Values,5,4,380,21.37,4.571,7,43 мин.,12.10.1994,1
41471,Закон и порядок, White Rabbit,5,5,380,21.37,4.286,0,43 мин.,19.10.1994,1
41472,Закон и порядок, Competence,5,6,380,21.37,4.286,0,43 мин.,02.11.1994,1
41473,Закон и порядок, Precious,5,7,380,21.37,4.143,7,43 мин.,09.11.1994,1
41474,Закон и порядок, Virtue,5,8,380,21.37,4.429,7,43 мин.,23.11.1994,1
41475,Закон и порядок, Scoundrels,5,9,380,21.37,4.571,0,43 мин.,30.11.1994,1
41476,Закон и порядок, House Counsel,5,10,380,21.37,4.143,0,43 мин.,04.01.1995,1
41477,Закон и порядок, Guardian,5,11,380,21.37,4.286,0,43 мин.,11.01.1995,1
41478,Закон и порядок, Progeny,5,12,380,21.37,4.143,7,43 мин.,25.01.1995,2
41479,Закон и порядок, Rage,5,13,379,21.32,4.429,0,43 мин.,01.02.1995,2
41480,Закон и порядок, Performance,5,14,380,21.37,4.714,0,43 мин.,08.02.1995,2
41481,Закон и порядок, Seed,5,15,380,21.37,4.429,0,43 мин.,15.02.1995,2
41482,Закон и порядок, Wannabe,5,16,380,21.37,4.286,0,43 мин.,15.03.1995,2
41483,Закон и порядок, Act of God,5,17,380,21.37,4.429,0,43 мин.,22.03.1995,2
41484,Закон и порядок, Privileged,5,18,380,21.37,4.143,0,43 мин.,05.04.1995,2
41485,Закон и порядок, Cruel and Unusual,5,19,380,21.37,4.286,0,43 мин.,19.04.1995,2
41486,Закон и порядок, Bad Faith,5,20,380,21.37,4.429,0,43 мин.,26.04.1995,2
41487,Закон и порядок, Purple Heart,5,21,380,21.37,4.0,0,43 мин.,03.05.1995,2
41488,Закон и порядок, Switch,5,22,380,21.37,4.286,0,43 мин.,17.05.1995,2
41489,Закон и порядок, Pride,5,23,380,21.37,4.429,0,43 мин.,24.05.1995,2
41490,Закон и порядок, Bitter Fruit,6,1,449,25.25,4.25,16,43 мин.,20.09.1995,2
41491,Закон и порядок, Rebels,6,2,446,25.08,4.235,0,43 мин.,27.09.1995,2
41492,Закон и порядок, Savages,6,3,443,24.92,4.267,0,43 мин.,18.10.1995,2
41493,Закон и порядок, Jeopardy,6,4,438,24.63,4.357,0,43 мин.,01.11.1995,2
41494,Закон и порядок, Hot Pursuit,6,5,437,24.58,4.417,12,43 мин.,08.11.1995,1
41495,Закон и порядок, Paranoia,6,6,437,24.58,4.417,0,43 мин.,15.11.1995,1
41496,Закон и порядок, Humiliation,6,7,437,24.58,4.308,0,43 мин.,22.11.1995,1
41497,Закон и порядок, Angel,6,8,437,24.58,4.385,13,43 мин.,29.11.1995,1
41498,Закон и порядок, Blood Libel,6,9,433,24.35,4.364,0,43 мин.,03.01.1996,1
41499,Закон и порядок, Remand,6,10,434,24.41,4.333,0,43 мин.,10.01.1996,1
41500,Закон и порядок, Corpus Delicti,6,11,431,24.24,4.083,0,43 мин.,17.01.1996,1
41501,Закон и порядок, Trophy,6,12,431,24.24,4.333,0,43 мин.,31.01.1996,1
41502,Закон и порядок, Charm City,6,13,430,24.18,4.182,11,43 мин.,07.02.1996,1
41503,Закон и порядок, Custody,6,14,428,24.07,4.364,11,43 мин.,21.02.1996,1
41504,Закон и порядок, Encore,6,15,428,24.07,4.167,0,43 мин.,28.02.1996,1
41505,Закон и порядок, Savior,6,16,427,24.02,4.231,0,43 мин.,13.03.1996,1
41506,Закон и порядок, Deceit,6,17,425,23.9,4.167,0,43 мин.,27.03.1996,1
41507,Закон и порядок, Atonement,6,18,424,23.85,4.25,0,43 мин.,10.04.1996,1
41508,Закон и порядок, Slave,6,19,427,24.02,4.308,0,43 мин.,21.04.1996,1
41509,Закон и порядок, Girlfriends,6,20,427,24.02,4.5,0,43 мин.,01.05.1996,1
41510,Закон и порядок, Pro Se,6,21,425,23.9,4.357,0,43 мин.,08.05.1996,1
41511,Закон и порядок, Homesick,6,22,424,23.85,4.25,0,43 мин.,15.05.1996,1
41512,Закон и порядок, Aftershock,6,23,426,23.96,4.385,13,43 мин.,22.05.1996,1
41513,Закон и порядок, Causa Mortis,7,1,425,23.9,4.154,13,43 мин.,18.09.1996,1
41514,Закон и порядок, ID,7,2,422,23.73,4.308,0,43 мин.,25.09.1996,1
41515,Закон и порядок, Good Girl,7,3,423,23.79,4.286,0,43 мин.,07.10.1996,1
41516,Закон и порядок, Survivor,7,4,422,23.73,4.231,0,43 мин.,23.10.1996,1
41517,Закон и порядок, Corruption,7,5,421,23.68,4.308,0,43 мин.,30.10.1996,1
41518,Закон и порядок, Double Blind,7,6,421,23.68,4.462,0,43 мин.,06.11.1996,1
41519,Закон и порядок, Deadbeat,7,7,419,23.57,4.417,0,43 мин.,13.11.1996,1
41520,Закон и порядок, Family Business,7,8,421,23.68,4.385,0,43 мин.,20.11.1996,1
41521,Закон и порядок, Entrapment,7,9,420,23.62,4.25,0,43 мин.,08.01.1997,1
41522,Закон и порядок, Legacy,7,10,420,23.62,4.417,0,43 мин.,15.01.1997,1
41523,Закон и порядок, Menace,7,11,418,23.51,4.5,0,43 мин.,05.02.1997,1
41524,Закон и порядок, Barter,7,12,419,23.57,4.385,0,43 мин.,12.02.1997,1
41525,Закон и порядок, Matrimony,7,13,418,23.51,4.417,0,43 мин.,19.02.1997,1
41526,Закон и порядок, Working Mom,7,14,418,23.51,4.615,0,43 мин.,26.02.1997,1
41527,Закон и порядок, D-Girl,7,15,418,23.51,4.5,0,43 мин.,13.03.1997,1
41528,Закон и порядок, Turnaround,7,16,418,23.51,4.538,0,43 мин.,20.03.1997,1
41529,Закон и порядок, Showtime,7,17,417,23.45,4.692,13,43 мин.,27.03.1997,1
41530,Закон и порядок, Mad Dog,7,18,417,23.45,4.667,0,43 мин.,02.04.1997,1
41531,Закон и порядок, Double Down,7,19,417,23.45,4.538,0,43 мин.,16.04.1997,1
41532,Закон и порядок, We Like Mike,7,20,417,23.45,4.538,0,43 мин.,30.04.1997,1
41533,Закон и порядок, Passion,7,21,415,23.34,4.5,0,43 мин.,07.05.1997,1
41534,Закон и порядок, Past Imperfect,7,22,415,23.34,4.5,0,43 мин.,14.05.1997,1
41535,Закон и порядок, Terminal,7,23,415,23.34,4.417,0,43 мин.,21.05.1997,1
41536,Закон и порядок, Thrill,8,1,413,23.23,4.538,13,43 мин.,24.09.1997,1
41537,Закон и порядок, Denial,8,2,411,23.12,4.5,0,43 мин.,08.10.1997,1
41538,Закон и порядок, Navy Blues,8,3,410,23.06,4.538,0,43 мин.,15.10.1997,1
41539,Закон и порядок, Harvest,8,4,408,22.95,4.583,0,43 мин.,29.10.1997,1
41540,Закон и порядок, Nullification,8,5,409,23.0,4.583,0,43 мин.,05.11.1997,1
41541,Закон и порядок," Baby, It's You",8,6,410,23.06,4.417,0,43 мин.,12.11.1997,1
41542,Закон и порядок, Blood,8,7,408,22.95,4.417,0,43 мин.,19.11.1997,1
41543,Закон и порядок, Shadow,8,8,410,23.06,4.333,0,43 мин.,26.11.1997,1
41544,Закон и порядок, Burned,8,9,408,22.95,4.333,0,43 мин.,10.12.1997,1
41545,Закон и порядок, Ritual,8,10,408,22.95,4.5,0,43 мин.,17.12.1997,1
41546,Закон и порядок, Under the Influence,8,11,408,22.95,4.5,0,43 мин.,07.01.1998,1
41547,Закон и порядок, Expert,8,12,408,22.95,4.417,0,43 мин.,21.01.1998,1
41548,Закон и порядок, Castoff,8,13,408,22.95,4.5,0,43 мин.,28.01.1998,1
41549,Закон и порядок, Grief,8,14,408,22.95,4.5,0,43 мин.,04.02.1998,1
41550,Закон и порядок, Faccia a Faccia,8,15,408,22.95,4.5,0,43 мин.,25.02.1998,1
41551,Закон и порядок, Divorce,8,16,408,22.95,4.583,0,43 мин.,04.03.1998,1
41552,Закон и порядок, Carrier,8,17,408,22.95,4.583,0,43 мин.,01.04.1998,1
41553,Закон и порядок, Stalker,8,18,409,23.0,4.5,0,43 мин.,15.04.1998,1
41554,Закон и порядок, Disappeared,8,19,408,22.95,4.5,0,43 мин.,22.04.1998,1
41555,Закон и порядок, Burden,8,20,408,22.95,4.5,0,43 мин.,24.04.1998,1
41556,Закон и порядок, Bad Girl,8,21,407,22.89,4.417,0,43 мин.,29.04.1998,1
41557,Закон и порядок, Damaged,8,22,407,22.89,4.5,0,43 мин.,06.05.1998,1
41558,Закон и порядок, Tabloid,8,23,407,22.89,4.25,0,43 мин.,13.05.1998,1
41559,Закон и порядок, Monster,8,24,407,22.89,4.5,0,43 мин.,20.05.1998,1
41560,Закон и порядок, Cherished,9,1,404,22.72,4.364,0,43 мин.,23.09.1998,1
41561,Закон и порядок, DWB,9,2,404,22.72,4.182,0,43 мин.,07.10.1998,1
41562,Закон и порядок, Bait,9,3,405,22.78,4.455,0,43 мин.,14.10.1998,1
41563,Закон и порядок, Flight,9,4,405,22.78,4.273,0,43 мин.,21.10.1998,1
41564,Закон и порядок, Agony,9,5,404,22.72,4.273,0,43 мин.,04.11.1998,1
41565,Закон и порядок, Scrambled,9,6,404,22.72,4.417,0,43 мин.,11.11.1998,1
41566,Закон и порядок, Venom,9,7,403,22.67,4.2,0,43 мин.,18.11.1998,1
41567,Закон и порядок, Punk,9,8,402,22.61,4.455,0,43 мин.,25.11.1998,1
41568,Закон и порядок, True North,9,9,402,22.61,4.364,0,43 мин.,09.12.1998,1
41569,Закон и порядок, Hate,9,10,401,22.55,4.455,0,43 мин.,06.01.1999,1
41570,Закон и порядок, Ramparts,9,11,401,22.55,4.273,0,43 мин.,13.01.1999,1
41571,Закон и порядок, Haven,9,12,402,22.61,4.273,0,43 мин.,10.02.1999,1
41572,Закон и порядок, Hunters,9,13,400,22.5,4.455,0,43 мин.,10.02.1999,1
41573,Закон и порядок, Sideshow,9,14,403,22.67,4.364,0,43 мин.,17.02.1999,1
41574,Закон и порядок, Disciple,9,15,401,22.55,4.545,0,43 мин.,24.02.1999,1
41575,Закон и порядок, Harm,9,16,401,22.55,4.364,0,43 мин.,03.03.1999,1
41576,Закон и порядок, Shield,9,17,401,22.55,4.545,0,43 мин.,24.03.1999,1
41577,Закон и порядок, Juvenile,9,18,401,22.55,4.364,0,43 мин.,14.04.1999,1
41578,Закон и порядок, Tabula Rasa,9,19,401,22.55,4.5,0,43 мин.,21.04.1999,1
41579,Закон и порядок, Empire,9,20,401,22.55,4.333,0,43 мин.,05.05.1999,1
41580,Закон и порядок, Ambitious,9,21,397,22.33,4.364,0,43 мин.,12.05.1999,1
41581,Закон и порядок, Admissions,9,22,397,22.33,4.455,0,43 мин.,19.05.1999,1
41582,Закон и порядок, Refuge (1),9,23,398,22.38,4.182,0,43 мин.,26.05.1999,1
41583,Закон и порядок, Refuge (2),9,24,398,22.38,4.364,11,43 мин.,26.05.1999,1
41584,Закон и порядок, Gunshow,10,1,397,22.33,4.5,0,43 мин.,22.09.1999,1
41585,Закон и порядок, Killerz,10,2,397,22.33,4.5,0,43 мин.,29.09.1999,1
41586,Закон и порядок, DNR,10,3,397,22.33,4.5,0,43 мин.,06.10.1999,1
41587,Закон и порядок, Merger,10,4,397,22.33,4.6,0,43 мин.,13.10.1999,1
41588,Закон и порядок, Justice,10,5,397,22.33,4.364,0,43 мин.,10.11.1999,1
41589,Закон и порядок, Marathon,10,6,397,22.33,4.455,0,43 мин.,17.11.1999,1
41590,Закон и порядок, Patsy,10,7,397,22.33,4.636,0,43 мин.,24.11.1999,1
41591,Закон и порядок, Blood Money,10,8,396,22.27,4.5,0,43 мин.,01.12.1999,1
41592,Закон и порядок, Sundown,10,9,396,22.27,4.636,0,43 мин.,15.12.1999,1
41593,Закон и порядок, Loco Parentis,10,10,397,22.33,4.545,0,43 мин.,05.01.2000,1
41594,Закон и порядок, Collision,10,11,396,22.27,4.455,0,43 мин.,26.01.2000,1
41595,Закон и порядок, Mother's Milk,10,12,395,22.22,4.545,0,43 мин.,09.02.2000,1
41596,Закон и порядок, Panic,10,13,395,22.22,4.455,0,43 мин.,16.02.2000,1
41597,Закон и порядок," Entitled, Part 2",10,14,399,22.44,4.143,14,43 мин.,18.02.2000,1
41598,Закон и порядок, Fools for Love,10,15,394,22.16,4.727,0,43 мин.,23.02.2000,1
41599,Закон и порядок, Trade This,10,16,394,22.16,4.25,0,43 мин.,01.03.2000,1
41600,Закон и порядок," Black, White and Blue",10,17,396,22.27,4.636,0,43 мин.,22.03.2000,1
41601,Закон и порядок, Mega,10,18,393,22.1,4.545,0,43 мин.,05.04.2000,1
41602,Закон и порядок, Surrender Dorothy,10,19,393,22.1,4.364,0,43 мин.,26.04.2000,1
41603,Закон и порядок, Untitled,10,20,392,22.05,4.364,0,43 мин.,03.05.2000,1
41604,Закон и порядок, Narcosis,10,21,392,22.05,4.364,0,43 мин.,10.05.2000,1
41605,Закон и порядок, High & Low,10,22,392,22.05,4.636,0,43 мин.,17.05.2000,1
41606,Закон и порядок, Stiff,10,23,391,21.99,4.636,0,43 мин.,24.05.2000,1
41607,Закон и порядок, Vaya Con Dios,10,24,389,21.88,4.545,0,43 мин.,24.05.2000,1
41608,Закон и порядок, Endurance,11,1,386,21.71,4.455,0,43 мин.,18.10.2000,1
41609,Закон и порядок, Turnstile Justice,11,2,386,21.71,4.455,0,43 мин.,25.10.2000,1
41610,Закон и порядок, Dissonance,11,3,385,21.65,4.545,0,43 мин.,01.11.2000,1
41611,Закон и порядок, Standoff,11,4,384,21.6,4.364,0,43 мин.,08.11.2000,1
41612,Закон и порядок, Return,11,5,385,21.65,4.636,0,43 мин.,15.11.2000,1
41613,Закон и порядок, Burn Baby Burn,11,6,383,21.54,4.455,0,43 мин.,22.11.2000,1
41614,Закон и порядок, Amends,11,7,382,21.48,4.455,0,43 мин.,29.11.2000,1
41615,Закон и порядок, Thin Ice,11,8,381,21.43,4.636,0,43 мин.,20.12.2000,1
41616,Закон и порядок, Hubris,11,9,381,21.43,4.545,0,43 мин.,10.01.2001,1
41617,Закон и порядок, Whose Monkey Is It Anyway?,11,10,381,21.43,4.636,0,43 мин.,17.01.2001,1
41618,Закон и порядок, Sunday in the Park with Jorge,11,11,382,21.48,4.667,0,43 мин.,24.01.2001,1
41619,Закон и порядок, Teenage Wasteland,11,12,381,21.43,4.583,0,43 мин.,07.02.2001,1
41620,Закон и порядок, Phobia,11,13,381,21.43,4.5,0,43 мин.,14.02.2001,1
41621,Закон и порядок, A Losing Season,11,14,381,21.43,4.545,0,43 мин.,21.02.2001,1
41622,Закон и порядок, Swept Away - A Very Special Episode,11,15,381,21.43,4.455,0,43 мин.,28.02.2001,1
41623,Закон и порядок, Bronx Cheer,11,16,380,21.37,4.455,0,43 мин.,14.03.2001,1
41624,Закон и порядок, Ego,11,17,380,21.37,4.545,0,43 мин.,21.03.2001,1
41625,Закон и порядок, White Lie,11,18,379,21.32,4.545,0,43 мин.,04.04.2001,1
41626,Закон и порядок, Whiplash,11,19,380,21.37,4.583,0,43 мин.,18.04.2001,1
41627,Закон и порядок, All My Children,11,20,379,21.32,4.455,0,43 мин.,02.05.2001,1
41628,Закон и порядок, Brother's Keeper,11,21,379,21.32,4.636,0,43 мин.,09.05.2001,1
41629,Закон и порядок, School Daze,11,22,379,21.32,4.636,0,43 мин.,16.05.2001,1
41630,Закон и порядок, Judge Dread,11,23,379,21.32,4.455,0,43 мин.,23.05.2001,1
41631,Закон и порядок, Deep Vote,11,24,380,21.37,4.636,0,43 мин.,23.05.2001,1
41632,Закон и порядок, Who Let the Dogs Out?,12,1,370,20.81,4.667,9,43 мин.,26.09.2001,1
41633,Закон и порядок, Armed Forces,12,2,370,20.81,4.667,0,43 мин.,03.10.2001,1
41634,Закон и порядок, For Love or Money,12,3,371,20.87,4.3,0,43 мин.,10.10.2001,1
41635,Закон и порядок, Soldier of Fortune,12,4,368,20.7,4.556,0,43 мин.,24.10.2001,1
41636,Закон и порядок, Possession,12,5,367,20.64,4.667,0,43 мин.,31.10.2001,1
41637,Закон и порядок, Formerly Famous,12,6,367,20.64,4.444,0,43 мин.,07.11.2001,1
41638,Закон и порядок, Myth of Fingerprints,12,7,368,20.7,4.444,0,43 мин.,14.11.2001,1
41639,Закон и порядок, The Fire This Time,12,8,366,20.58,4.556,0,43 мин.,21.11.2001,1
41640,Закон и порядок, 3 Dawg Night,12,9,367,20.64,4.556,0,43 мин.,28.11.2001,1
41641,Закон и порядок, Prejudice,12,10,366,20.58,4.444,0,43 мин.,12.12.2001,1
41642,Закон и порядок, The Collar,12,11,366,20.58,4.556,0,43 мин.,09.01.2002,1
41643,Закон и порядок, Undercovered,12,12,366,20.58,4.444,0,43 мин.,16.01.2002,1
41644,Закон и порядок, DR 1-102,12,13,366,20.58,4.667,0,43 мин.,30.01.2002,1
41645,Закон и порядок, Missing,12,14,366,20.58,4.667,0,43 мин.,06.02.2002,1
41646,Закон и порядок, Access Nation,12,15,366,20.58,4.556,0,43 мин.,27.02.2002,1
41647,Закон и порядок, Born Again,12,16,367,20.64,4.556,0,43 мин.,06.03.2002,1
41648,Закон и порядок, Girl Most Likely,12,17,369,20.75,4.727,0,43 мин.,27.03.2002,1
41649,Закон и порядок, Equal Rights,12,18,367,20.64,4.7,0,43 мин.,03.04.2002,1
41650,Закон и порядок, Slaughter,12,19,367,20.64,4.5,0,43 мин.,10.04.2002,1
41651,Закон и порядок, Dazzled,12,20,366,20.58,4.444,0,43 мин.,24.04.2002,1
41652,Закон и порядок, Foul Play,12,21,366,20.58,4.556,0,43 мин.,01.05.2002,1
41653,Закон и порядок, Attorney Client,12,22,367,20.64,4.556,0,43 мин.,08.05.2002,1
